phonon1,phonon2,distance
b-u:,w-o,74.123885
b-u:,w-o:,74.65738
b-u:,z-a,76.315794
b-u:,z-a:,73.215293
b-u:,z-i,73.015806
b-u:,z-i:,71.622529
b-u:,z-u,65.627958
b-u:,z-u:,62.226364
b-u:,z-e,73.039784
b-u:,z-e:,71.282567
b-u:,z-o,70.970173
b-u:,z-o:,71.466795
b-u:,ts-a,75.435611
b-u:,ts-a:,72.009136
b-u:,ts-i,71.832756
b-u:,ts-i:,71.256958
b-u:,ts-u,65.166083
b-u:,ts-u:,62.226364
b-u:,ts-e,72.368732
b-u:,ts-e:,70.14678
b-u:,ts-o,70.909014
b-u:,ts-o:,71.2909
b-u:,N,64.474329
b-u:,q,72.821854
b-u:,sp,70.69726
b-u:,a,74.617291
b-u:,a:,70.725698
b-u:,i,71.888985
b-u:,i:,71.256958
b-u:,u,65.705816
b-u:,u:,56.58714
b-u:,e,71.802356
b-u:,e:,71.56758
b-u:,o,70.188529
b-u:,o:,72.813956
b-e,b-a,79.345432
b-e,b-a:,77.038356
b-e,b-i,69.486225
b-e,b-i:,72.642448
b-e,b-u,68.512434
b-e,b-u:,70.798331
b-e,b-e,56.450049
b-e,b-e:,60.662506
b-e,b-o,71.180291
b-e,b-o:,75.302388
b-e,d-a,76.291837
b-e,d-a:,75.607974
b-e,d-i,69.486225
b-e,d-i:,72.642448
b-e,d-u,67.358606
b-e,d-u:,70.535088
b-e,d-e,58.419402
b-e,d-e:,60.662506
b-e,d-o,74.84488
b-e,d-o:,75.379688
b-e,f-a,74.145989
b-e,f-a:,77.038356
b-e,f-i,72.786169
b-e,f-i:,73.300544
b-e,f-u,68.653387
b-e,f-u:,70.798331
b-e,f-e,59.681224
b-e,f-e:,60.406637
b-e,f-o,71.520798
b-e,f-o:,75.461654
b-e,g-a,77.772128
b-e,g-a:,75.153803
b-e,g-i,70.623284
b-e,g-i:,76.708555
b-e,g-u,68.031621
b-e,g-u:,70.798331
b-e,g-e,59.426487
b-e,g-e:,63.125164
b-e,g-o,74.598351
b-e,g-o:,75.255906
b-e,h-a,74.145989
b-e,h-a:,74.991876
b-e,h-i,72.786169
b-e,h-i:,73.300544
b-e,h-u,69.121203
b-e,h-u:,70.798331
b-e,h-e,59.787238
b-e,h-e:,62.581971
b-e,h-o,71.520798
b-e,h-o:,75.461654
b-e,y-a,75.366084
b-e,y-a:,74.881483
b-e,y-i,71.93435
b-e,y-i:,75.10566
b-e,y-u,67.158365
b-e,y-u:,72.316295
b-e,y-e,59.639288
b-e,y-e:,63.358737
b-e,y-o,74.622083
b-e,y-o:,77.159928
b-e,k-a,75.081667
b-e,k-a:,74.305049
b-e,k-i,72.779599
b-e,k-i:,76.268139
b-e,k-u,69.185606
b-e,k-u:,70.798331
b-e,k-e,60.037382
b-e,k-e:,62.66209
b-e,k-o,70.980775
b-e,k-o:,75.196669
b-e,m-a,77.737521
b-e,m-a:,77.038356
b-e,m-i,68.282792
b-e,m-i:,72.727887
b-e,m-u,69.337936
b-e,m-u:,70.798331
b-e,m-e,60.796882
b-e,m-e:,62.210692
b-e,m-o,73.147291
b-e,m-o:,75.385525
b-e,n-a,75.168157
b-e,n-a:,75.607974
b-e,n-i,69.620738
b-e,n-i:,72.727887
b-e,n-u,65.698864
b-e,n-u:,70.535088
b-e,n-e,60.548873
b-e,n-e:,63.179858
b-e,n-o,75.52024
b-e,n-o:,74.58628
b-e,p-a,75.053781
b-e,p-a:,77.038356
b-e,p-i,69.941313
b-e,p-i:,73.300544
b-e,p-u,68.713814
b-e,p-u:,70.798331
b-e,p-e,58.867308
b-e,p-e:,60.406637
b-e,p-o,71.321951
b-e,p-o:,75.137388
b-e,r-a,77.972136
b-e,r-a:,75.153803
b-e,r-i,71.194088
b-e,r-i:,72.642448
b-e,r-u,67.919734
b-e,r-u:,71.14327
b-e,r-e,58.759148
b-e,r-e:,62.912466
b-e,r-o,75.339801
b-e,r-o:,76.404176
b-e,s-a,76.638392
b-e,s-a:,74.562498
b-e,s-i,72.786169
b-e,s-i:,73.300544
b-e,s-u,69.002842
b-e,s-u:,71.117282
b-e,s-e,59.597619
b-e,s-e:,61.326103
b-e,s-o,74.838302
b-e,s-o:,74.968031
b-e,t-a,76.637967
b-e,t-a:,74.998596
b-e,t-i,69.941313
b-e,t-i:,73.300544
b-e,t-u,68.969208
b-e,t-u:,70.535088
b-e,t-e,58.867308
b-e,t-e:,61.449043
b-e,t-o,74.838302
b-e,t-o:,75.036412
b-e,w-a,78.69595
b-e,w-a:,83.681469
b-e,w-i,69.486225
b-e,w-i:,72.642448
b-e,w-u,67.158365
b-e,w-u:,72.316295
b-e,w-e,59.639288
b-e,w-e:,62.912466
b-e,w-o,75.11472
b-e,w-o:,77.159928
b-e,z-a,76.20355
b-e,z-a:,75.153803
b-e,z-i,69.486225
b-e,z-i:,72.642448
b-e,z-u,69.622585
b-e,z-u:,71.117282
b-e,z-e,58.870657
b-e,z-e:,61.722067
b-e,z-o,72.69677
b-e,z-o:,75.477553
b-e,ts-a,76.638392
b-e,ts-a:,74.562498
b-e,ts-i,70.049518
b-e,ts-i:,73.300544
b-e,ts-u,68.740008
b-e,ts-u:,71.117282
b-e,ts-e,59.597619
b-e,ts-e:,61.326103
b-e,ts-o,74.275904
b-e,ts-o:,75.036412
b-e,N,67.582939
b-e,q,71.975698
b-e,sp,68.272672
b-e,a,74.947397
b-e,a:,74.305049
b-e,i,70.915754
b-e,i:,73.300544
b-e,u,69.213374
b-e,u:,70.798331
b-e,e,60.138012
b-e,e:,61.750349
b-e,o,70.246886
b-e,o:,73.223786
b-e:,b-a,79.41719
b-e:,b-a:,73.913863
b-e:,b-i,63.844887
b-e:,b-i:,63.181211
b-e:,b-u,65.048516
b-e:,b-u:,64.289532
b-e:,b-e,54.818243
b-e:,b-e:,50.967146
b-e:,b-o,67.830854
b-e:,b-o:,72.511275
b-e:,d-a,75.928162
b-e:,d-a:,72.285305
b-e:,d-i,63.844887
b-e:,d-i:,63.181211
b-e:,d-u,64.423303
b-e:,d-u:,62.532997
b-e:,d-e,55.62334
b-e:,d-e:,50.967146
b-e:,d-o,74.368652
b-e:,d-o:,72.993934
b-e:,f-a,73.743513
b-e:,f-a:,73.913863
b-e:,f-i,67.873511
b-e:,f-i:,63.873937
b-e:,f-u,65.058733
b-e:,f-u:,64.289532
b-e:,f-e,57.137387
b-e:,f-e:,51.399573
b-e:,f-o,68.203197
b-e:,f-o:,72.840815
b-e:,g-a,76.114515
b-e:,g-a:,72.188499
b-e:,g-i,65.724706
b-e:,g-i:,67.303346
b-e:,g-u,64.562906
b-e:,g-u:,64.289532
b-e:,g-e,56.250223
b-e:,g-e:,53.642615
b-e:,g-o,74.089109
b-e:,g-o:,72.403166
b-e:,h-a,73.743513
b-e:,h-a:,72.359966
b-e:,h-i,67.873511
b-e:,h-i:,63.873937
b-e:,h-u,65.301734
b-e:,h-u:,64.289532
b-e:,h-e,56.883772
b-e:,h-e:,53.272281
b-e:,h-o,68.203197
b-e:,h-o:,72.840815
b-e:,y-a,74.333336
b-e:,y-a:,71.76981
b-e:,y-i,65.871417
b-e:,y-i:,64.905949
b-e:,y-u,60.883054
b-e:,y-u:,64.824559
b-e:,y-e,56.677621
b-e:,y-e:,53.152901
b-e:,y-o,73.584147
b-e:,y-o:,73.5828
b-e:,k-a,75.109242
b-e:,k-a:,71.696636
b-e:,k-i,67.2879
b-e:,k-i:,66.626302
b-e:,k-u,65.414651
b-e:,k-u:,64.289532
b-e:,k-e,57.247689
b-e:,k-e:,53.62681
b-e:,k-o,67.770276
b-e:,k-o:,72.614343
b-e:,m-a,76.721302
b-e:,m-a:,73.913863
b-e:,m-i,64.679715
b-e:,m-i:,63.976709
b-e:,m-u,66.940885
b-e:,m-u:,64.289532
b-e:,m-e,58.024975
b-e:,m-e:,53.382904
b-e:,m-o,71.541548
b-e:,m-o:,71.34746
b-e:,n-a,73.416378
b-e:,n-a:,72.285305
b-e:,n-i,64.506904
b-e:,n-i:,63.976709
b-e:,n-u,61.255993
b-e:,n-u:,62.532997
b-e:,n-e,57.393316
b-e:,n-e:,53.15304
b-e:,n-o,73.758124
b-e:,n-o:,72.31896
b-e:,p-a,74.879445
b-e:,p-a:,73.913863
b-e:,p-i,65.644309
b-e:,p-i:,63.873937
b-e:,p-u,65.171614
b-e:,p-u:,64.289532
b-e:,p-e,55.707014
b-e:,p-e:,51.399573
b-e:,p-o,68.021594
b-e:,p-o:,72.297133
b-e:,r-a,76.791598
b-e:,r-a:,72.188499
b-e:,r-i,65.819865
b-e:,r-i:,63.181211
b-e:,r-u,63.648691
b-e:,r-u:,61.847967
b-e:,r-e,55.781136
b-e:,r-e:,52.354361
b-e:,r-o,74.767172
b-e:,r-o:,74.665083
b-e:,s-a,75.901489
b-e:,s-a:,72.104102
b-e:,s-i,67.873511
b-e:,s-i:,63.873937
b-e:,s-u,65.195457
b-e:,s-u:,64.259455
b-e:,s-e,57.296765
b-e:,s-e:,52.700452
b-e:,s-o,74.415223
b-e:,s-o:,72.78031
b-e:,t-a,76.029721
b-e:,t-a:,72.217066
b-e:,t-i,65.644309
b-e:,t-i:,63.873937
b-e:,t-u,65.375508
b-e:,t-u:,62.532997
b-e:,t-e,55.707014
b-e:,t-e:,52.533994
b-e:,t-o,74.415223
b-e:,t-o:,72.893134
b-e:,w-a,77.119034
b-e:,w-a:,76.892455
b-e:,w-i,63.844887
b-e:,w-i:,63.181211
b-e:,w-u,60.883054
b-e:,w-u:,64.824559
b-e:,w-e,56.677621
b-e:,w-e:,52.354361
b-e:,w-o,73.587168
b-e:,w-o:,73.5828
b-e:,z-a,75.843459
b-e:,z-a:,72.188499
b-e:,z-i,63.844887
b-e:,z-i:,63.181211
b-e:,z-u,64.29102
b-e:,z-u:,64.259455
b-e:,z-e,56.408548
b-e:,z-e:,53.007727
b-e:,z-o,72.086086
b-e:,z-o:,72.809664
b-e:,ts-a,75.901489
b-e:,ts-a:,72.104102
b-e:,ts-i,65.708669
b-e:,ts-i:,63.873937
b-e:,ts-u,63.911952
b-e:,ts-u:,64.259455
b-e:,ts-e,57.296765
b-e:,ts-e:,52.700452
b-e:,ts-o,73.684771
b-e:,ts-o:,72.893134
b-e:,N,63.869799
b-e:,q,70.084139
b-e:,sp,66.196261
b-e:,a,74.724092
b-e:,a:,71.696636
b-e:,i,67.051128
b-e:,i:,63.873937
b-e:,u,64.95034
b-e:,u:,64.289532
b-e:,e,57.777005
b-e:,e:,53.775958
b-e:,o,67.419077
b-e:,o:,71.688385
b-o,b-a,75.358835
b-o,b-a:,71.856279
b-o,b-i,83.411426
b-o,b-i:,83.425645
b-o,b-u,68.815511
b-o,b-u:,73.605681
b-o,b-e,77.92719
b-o,b-e:,81.404368
b-o,b-o,58.150135
b-o,b-o:,61.436995
b-o,d-a,74.480795
b-o,d-a:,74.543227
b-o,d-i,83.411426
b-o,d-i:,83.425645
b-o,d-u,69.637622
b-o,d-u:,77.11155
b-o,d-e,79.026893
b-o,d-e:,81.404368
b-o,d-o,63.764914
b-o,d-o:,64.282926
b-o,f-a,68.47852
b-o,f-a:,71.856279
b-o,f-i,83.69191
b-o,f-i:,86.608505
b-o,f-u,70.429755
b-o,f-u:,73.605681
b-o,f-e,80.204475
b-o,f-e:,82.122952
b-o,f-o,59.705226
b-o,f-o:,62.054727
b-o,g-a,76.788501
b-o,g-a:,74.338401
b-o,g-i,81.573143
b-o,g-i:,89.994146
b-o,g-u,69.836585
b-o,g-u:,73.605681
b-o,g-e,78.617248
b-o,g-e:,83.429399
b-o,g-o,60.463548
b-o,g-o:,62.269549
b-o,h-a,68.47852
b-o,h-a:,71.093409
b-o,h-i,83.69191
b-o,h-i:,86.608505
b-o,h-u,70.906787
b-o,h-u:,73.605681
b-o,h-e,78.462324
b-o,h-e:,82.570363
b-o,h-o,59.705226
b-o,h-o:,62.054727
b-o,y-a,77.603887
b-o,y-a:,75.249349
b-o,y-i,84.443517
b-o,y-i:,88.9903
b-o,y-u,74.109184
b-o,y-u:,80.749329
b-o,y-e,79.680411
b-o,y-e:,82.854935
b-o,y-o,65.87442
b-o,y-o:,68.353833
b-o,k-a,72.496123
b-o,k-a:,71.407814
b-o,k-i,83.526921
b-o,k-i:,90.382877
b-o,k-u,70.649442
b-o,k-u:,73.605681
b-o,k-e,80.600675
b-o,k-e:,82.575195
b-o,k-o,60.45535
b-o,k-o:,61.885715
b-o,m-a,71.476161
b-o,m-a:,71.856279
b-o,m-i,78.230579
b-o,m-i:,82.330365
b-o,m-u,69.494198
b-o,m-u:,73.605681
b-o,m-e,81.355151
b-o,m-e:,81.506594
b-o,m-o,63.992242
b-o,m-o:,64.168643
b-o,n-a,74.102791
b-o,n-a:,74.543227
b-o,n-i,79.861097
b-o,n-i:,82.330365
b-o,n-u,72.253203
b-o,n-u:,77.11155
b-o,n-e,79.131313
b-o,n-e:,84.378799
b-o,n-o,65.650925
b-o,n-o:,63.900531
b-o,p-a,70.928046
b-o,p-a:,71.856279
b-o,p-i,83.003697
b-o,p-i:,86.608505
b-o,p-u,70.172618
b-o,p-u:,73.605681
b-o,p-e,79.452666
b-o,p-e:,82.122952
b-o,p-o,59.199498
b-o,p-o:,61.814198
b-o,r-a,76.998708
b-o,r-a:,74.338401
b-o,r-i,83.698352
b-o,r-i:,83.425645
b-o,r-u,73.993578
b-o,r-u:,78.221751
b-o,r-e,77.392635
b-o,r-e:,83.312803
b-o,r-o,66.022968
b-o,r-o:,66.885578
b-o,s-a,73.918092
b-o,s-a:,73.051435
b-o,s-i,83.69191
b-o,s-i:,86.608505
b-o,s-u,76.421014
b-o,s-u:,81.308284
b-o,s-e,79.065738
b-o,s-e:,80.800862
b-o,s-o,63.071956
b-o,s-o:,62.931332
b-o,t-a,74.226963
b-o,t-a:,73.253727
b-o,t-i,83.003697
b-o,t-i:,86.608505
b-o,t-u,72.816585
b-o,t-u:,77.11155
b-o,t-e,79.452666
b-o,t-e:,81.627509
b-o,t-o,63.071956
b-o,t-o:,63.060851
b-o,w-a,76.589442
b-o,w-a:,82.241623
b-o,w-i,83.411426
b-o,w-i:,83.425645
b-o,w-u,74.109184
b-o,w-u:,80.749329
b-o,w-e,79.680411
b-o,w-e:,83.312803
b-o,w-o,64.799234
b-o,w-o:,68.353833
b-o,z-a,74.421211
b-o,z-a:,74.338401
b-o,z-i,83.411426
b-o,z-i:,83.425645
b-o,z-u,79.676084
b-o,z-u:,81.308284
b-o,z-e,79.180725
b-o,z-e:,81.676162
b-o,z-o,64.330115
b-o,z-o:,64.756909
b-o,ts-a,73.918092
b-o,ts-a:,73.051435
b-o,ts-i,80.854647
b-o,ts-i:,86.608505
b-o,ts-u,78.628108
b-o,ts-u:,81.308284
b-o,ts-e,79.065738
b-o,ts-e:,80.800862
b-o,ts-o,63.404085
b-o,ts-o:,63.060851
b-o,N,71.041121
b-o,q,78.937049
b-o,sp,72.986786
b-o,a,74.55321
b-o,a:,71.407814
b-o,i,77.746185
b-o,i:,86.608505
b-o,u,70.565814
b-o,u:,73.605681
b-o,e,74.254823
b-o,e:,76.991146
b-o,o,61.43098
b-o,o:,62.589656
b-o:,b-a,71.841331
b-o:,b-a:,68.851756
b-o:,b-i,79.398849
b-o:,b-i:,80.115194
b-o:,b-u,67.313957
b-o:,b-u:,69.605015
b-o:,b-e,74.780778
b-o:,b-e:,76.889643
b-o:,b-o,57.181368
b-o:,b-o:,54.7635
b-o:,d-a,72.406271
b-o:,d-a:,70.729384
b-o:,d-i,79.398849
b-o:,d-i:,80.115194
b-o:,d-u,67.689354
b-o:,d-u:,73.310758
b-o:,d-e,76.013381
b-o:,d-e:,76.889643
b-o:,d-o,60.22055
b-o:,d-o:,58.62233
b-o:,f-a,66.954442
b-o:,f-a:,68.851756
b-o:,f-i,80.033559
b-o:,f-i:,82.868268
b-o:,f-u,68.137688
b-o:,f-u:,69.605015
b-o:,f-e,76.975266
b-o:,f-e:,77.698093
b-o:,f-o,58.028364
b-o:,f-o:,55.749575
b-o:,g-a,72.761823
b-o:,g-a:,71.040473
b-o:,g-i,77.401414
b-o:,g-i:,84.677257
b-o:,g-u,67.881775
b-o:,g-u:,69.605015
b-o:,g-e,75.456759
b-o:,g-e:,78.210483
b-o:,g-o,57.597455
b-o:,g-o:,55.776915
b-o:,h-a,66.954442
b-o:,h-a:,68.112991
b-o:,h-i,80.033559
b-o:,h-i:,82.868268
b-o:,h-u,68.338696
b-o:,h-u:,69.605015
b-o:,h-e,75.622269
b-o:,h-e:,77.83292
b-o:,h-o,58.028364
b-o:,h-o:,55.749575
b-o:,y-a,74.759808
b-o:,y-a:,71.810724
b-o:,y-i,80.770146
b-o:,y-i:,84.211602
b-o:,y-u,70.753902
b-o:,y-u:,72.297105
b-o:,y-e,76.205518
b-o:,y-e:,77.465902
b-o:,y-o,61.067019
b-o:,y-o:,60.334228
b-o:,k-a,70.573086
b-o:,k-a:,68.789846
b-o:,k-i,79.793251
b-o:,k-i:,84.57211
b-o:,k-u,68.360029
b-o:,k-u:,69.605015
b-o:,k-e,77.423512
b-o:,k-e:,77.863261
b-o:,k-o,57.909223
b-o:,k-o:,55.758156
b-o:,m-a,69.050936
b-o:,m-a:,68.851756
b-o:,m-i,74.209918
b-o:,m-i:,78.007049
b-o:,m-u,66.206571
b-o:,m-u:,69.605015
b-o:,m-e,76.696118
b-o:,m-e:,76.177464
b-o:,m-o,58.989025
b-o:,m-o:,58.758537
b-o:,n-a,71.354884
b-o:,n-a:,70.729384
b-o:,n-i,75.241945
b-o:,n-i:,78.007049
b-o:,n-u,69.47106
b-o:,n-u:,73.310758
b-o:,n-e,75.254543
b-o:,n-e:,77.622947
b-o:,n-o,60.523391
b-o:,n-o:,57.909404
b-o:,p-a,69.829363
b-o:,p-a:,68.851756
b-o:,p-i,79.607552
b-o:,p-i:,82.868268
b-o:,p-u,68.158283
b-o:,p-u:,69.605015
b-o:,p-e,75.706923
b-o:,p-e:,77.698093
b-o:,p-o,57.565797
b-o:,p-o:,55.491825
b-o:,r-a,72.771319
b-o:,r-a:,71.040473
b-o:,r-i,79.776023
b-o:,r-i:,80.115194
b-o:,r-u,71.840163
b-o:,r-u:,72.632841
b-o:,r-e,74.517763
b-o:,r-e:,77.068079
b-o:,r-o,60.421705
b-o:,r-o:,59.895944
b-o:,s-a,71.464013
b-o:,s-a:,70.688005
b-o:,s-i,80.033559
b-o:,s-i:,82.868268
b-o:,s-u,73.908515
b-o:,s-u:,77.666617
b-o:,s-e,76.33392
b-o:,s-e:,76.629374
b-o:,s-o,59.804058
b-o:,s-o:,57.958676
b-o:,t-a,71.752136
b-o:,t-a:,70.367111
b-o:,t-i,79.607552
b-o:,t-i:,82.868268
b-o:,t-u,69.395721
b-o:,t-u:,73.310758
b-o:,t-e,75.706923
b-o:,t-e:,77.294737
b-o:,t-o,59.804058
b-o:,t-o:,58.184728
b-o:,w-a,71.389497
b-o:,w-a:,72.458316
b-o:,w-i,79.398849
b-o:,w-i:,80.115194
b-o:,w-u,70.753902
b-o:,w-u:,72.297105
b-o:,w-e,76.205518
b-o:,w-e:,77.068079
b-o:,w-o,60.271882
b-o:,w-o:,60.334228
b-o:,z-a,72.338249
b-o:,z-a:,71.040473
b-o:,z-i,79.398849
b-o:,z-i:,80.115194
b-o:,z-u,77.151516
b-o:,z-u:,77.666617
b-o:,z-e,76.076051
b-o:,z-e:,76.953545
b-o:,z-o,60.625027
b-o:,z-o:,58.970617
b-o:,ts-a,71.464013
b-o:,ts-a:,70.688005
b-o:,ts-i,78.401734
b-o:,ts-i:,82.868268
b-o:,ts-u,76.774812
b-o:,ts-u:,77.666617
b-o:,ts-e,76.33392
b-o:,ts-e:,76.629374
b-o:,ts-o,59.770934
b-o:,ts-o:,58.184728
b-o:,N,68.181038
b-o:,q,78.32194
b-o:,sp,71.185872
b-o:,a,73.497611
b-o:,a:,68.789846
b-o:,i,76.3565
b-o:,i:,82.868268
b-o:,u,66.911208
b-o:,u:,69.605015
b-o:,e,73.196252
b-o:,e:,74.312868
b-o:,o,58.861887
b-o:,o:,56.834602
d-a,b-a,61.627581
d-a,b-a:,66.218307
d-a,b-i,84.482952
d-a,b-i:,88.181203
d-a,b-u,75.68424
d-a,b-u:,81.302296
d-a,b-e,75.167895
d-a,b-e:,83.039873
d-a,b-o,70.199687
d-a,b-o:,73.018983
d-a,d-a,58.494521
d-a,d-a:,63.850394
d-a,d-i,84.482952
d-a,d-i:,88.181203
d-a,d-u,72.909958
d-a,d-u:,81.464972
d-a,d-e,76.466795
d-a,d-e:,83.039873
d-a,d-o,69.381482
d-a,d-o:,72.401831
d-a,f-a,62.153893
d-a,f-a:,66.218307
d-a,f-i,84.409318
d-a,f-i:,84.465126
d-a,f-u,71.647744
d-a,f-u:,81.302296
d-a,f-e,77.520136
d-a,f-e:,82.867456
d-a,f-o,69.990653
d-a,f-o:,73.590708
d-a,g-a,61.010574
d-a,g-a:,63.843827
d-a,g-i,81.627097
d-a,g-i:,93.717297
d-a,g-u,74.641258
d-a,g-u:,81.302296
d-a,g-e,77.103438
d-a,g-e:,83.441904
d-a,g-o,69.95992
d-a,g-o:,73.033586
d-a,h-a,62.153893
d-a,h-a:,65.056228
d-a,h-i,84.409318
d-a,h-i:,84.465126
d-a,h-u,75.685899
d-a,h-u:,81.302296
d-a,h-e,75.507084
d-a,h-e:,83.137357
d-a,h-o,69.990653
d-a,h-o:,73.590708
d-a,y-a,60.885035
d-a,y-a:,64.535756
d-a,y-i,85.188377
d-a,y-i:,92.909473
d-a,y-u,77.178656
d-a,y-u:,81.11582
d-a,y-e,76.238773
d-a,y-e:,83.606241
d-a,y-o,68.654597
d-a,y-o:,71.601057
d-a,k-a,60.863998
d-a,k-a:,64.528278
d-a,k-i,81.725789
d-a,k-i:,95.215643
d-a,k-u,75.037774
d-a,k-u:,81.302296
d-a,k-e,78.572195
d-a,k-e:,82.969961
d-a,k-o,70.011779
d-a,k-o:,73.554945
d-a,m-a,63.075046
d-a,m-a:,66.218307
d-a,m-i,81.039302
d-a,m-i:,88.193839
d-a,m-u,71.594184
d-a,m-u:,81.302296
d-a,m-e,74.418614
d-a,m-e:,83.108739
d-a,m-o,70.124601
d-a,m-o:,72.904009
d-a,n-a,62.419678
d-a,n-a:,63.850394
d-a,n-i,83.23088
d-a,n-i:,88.193839
d-a,n-u,71.082484
d-a,n-u:,81.464972
d-a,n-e,73.835457
d-a,n-e:,82.915041
d-a,n-o,68.160786
d-a,n-o:,71.9639
d-a,p-a,62.253523
d-a,p-a:,66.218307
d-a,p-i,82.639091
d-a,p-i:,84.465126
d-a,p-u,71.622474
d-a,p-u:,81.302296
d-a,p-e,76.907408
d-a,p-e:,82.867456
d-a,p-o,70.168875
d-a,p-o:,73.821115
d-a,r-a,61.322061
d-a,r-a:,63.843827
d-a,r-i,84.085921
d-a,r-i:,88.181203
d-a,r-u,73.395321
d-a,r-u:,81.187924
d-a,r-e,74.353637
d-a,r-e:,81.83055
d-a,r-o,69.240742
d-a,r-o:,72.586238
d-a,s-a,59.30851
d-a,s-a:,63.780469
d-a,s-i,84.409318
d-a,s-i:,84.465126
d-a,s-u,74.081998
d-a,s-u:,83.349295
d-a,s-e,75.486006
d-a,s-e:,81.139817
d-a,s-o,69.360181
d-a,s-o:,72.052396
d-a,t-a,59.046492
d-a,t-a:,63.816517
d-a,t-i,82.639091
d-a,t-i:,84.465126
d-a,t-u,73.138597
d-a,t-u:,81.464972
d-a,t-e,76.907408
d-a,t-e:,82.666516
d-a,t-o,69.360181
d-a,t-o:,72.390281
d-a,w-a,62.634242
d-a,w-a:,68.845432
d-a,w-i,84.482952
d-a,w-i:,88.181203
d-a,w-u,77.178656
d-a,w-u:,81.11582
d-a,w-e,76.238773
d-a,w-e:,81.83055
d-a,w-o,68.254046
d-a,w-o:,71.601057
d-a,z-a,58.894086
d-a,z-a:,63.843827
d-a,z-i,84.482952
d-a,z-i:,88.181203
d-a,z-u,76.406689
d-a,z-u:,83.349295
d-a,z-e,76.215336
d-a,z-e:,80.653106
d-a,z-o,69.373418
d-a,z-o:,72.325823
d-a,ts-a,59.30851
d-a,ts-a:,63.780469
d-a,ts-i,83.174064
d-a,ts-i:,84.465126
d-a,ts-u,74.586765
d-a,ts-u:,83.349295
d-a,ts-e,75.486006
d-a,ts-e:,81.139817
d-a,ts-o,70.433213
d-a,ts-o:,72.390281
d-a,N,71.560481
d-a,q,71.371519
d-a,sp,67.417849
d-a,a,62.908182
d-a,a:,64.528278
d-a,i,76.300635
d-a,i:,84.465126
d-a,u,70.5393
d-a,u:,81.302296
d-a,e,73.044399
d-a,e:,70.917936
d-a,o,68.874041
d-a,o:,69.820069
d-a:,b-a,59.210325
d-a:,b-a:,57.358475
d-a:,b-i,80.866781
d-a:,b-i:,82.748573
d-a:,b-u,71.456508
d-a:,b-u:,71.759669
d-a:,b-e,71.983597
d-a:,b-e:,75.379825
d-a:,b-o,66.574694
d-a:,b-o:,68.272652
d-a:,d-a,57.866777
d-a:,d-a:,53.417149
d-a:,d-i,80.866781
d-a:,d-i:,82.748573
d-a:,d-u,69.758049
d-a:,d-u:,71.503531
d-a:,d-e,72.773186
d-a:,d-e:,75.379825
d-a:,d-o,66.678796
d-a:,d-o:,67.476813
d-a:,f-a,59.776291
d-a:,f-a:,57.358475
d-a:,f-i,81.371142
d-a:,f-i:,83.385683
d-a:,f-u,70.200561
d-a:,f-u:,71.759669
d-a:,f-e,73.563574
d-a:,f-e:,76.394993
d-a:,f-o,66.853471
d-a:,f-o:,68.950886
d-a:,g-a,57.978828
d-a:,g-a:,54.114215
d-a:,g-i,79.792624
d-a:,g-i:,85.916668
d-a:,g-u,70.475332
d-a:,g-u:,71.759669
d-a:,g-e,73.048037
d-a:,g-e:,76.628232
d-a:,g-o,66.484326
d-a:,g-o:,68.33244
d-a:,h-a,59.776291
d-a:,h-a:,56.749691
d-a:,h-i,81.371142
d-a:,h-i:,83.385683
d-a:,h-u,71.854378
d-a:,h-u:,71.759669
d-a:,h-e,72.463637
d-a:,h-e:,76.534819
d-a:,h-o,66.853471
d-a:,h-o:,68.950886
d-a:,y-a,58.384022
d-a:,y-a:,55.560296
d-a:,y-i,81.947546
d-a:,y-i:,85.435284
d-a:,y-u,72.702502
d-a:,y-u:,74.474789
d-a:,y-e,72.532086
d-a:,y-e:,75.595838
d-a:,y-o,66.402682
d-a:,y-o:,67.057227
d-a:,k-a,58.222922
d-a:,k-a:,56.061275
d-a:,k-i,80.240067
d-a:,k-i:,86.00645
d-a:,k-u,71.675109
d-a:,k-u:,71.759669
d-a:,k-e,74.223791
d-a:,k-e:,76.441364
d-a:,k-o,66.746239
d-a:,k-o:,69.004338
d-a:,m-a,59.386044
d-a:,m-a:,57.358475
d-a:,m-i,78.833666
d-a:,m-i:,82.746209
d-a:,m-u,68.464215
d-a:,m-u:,71.759669
d-a:,m-e,71.980393
d-a:,m-e:,75.4003
d-a:,m-o,66.389388
d-a:,m-o:,68.606476
d-a:,n-a,57.420789
d-a:,n-a:,53.417149
d-a:,n-i,79.945739
d-a:,n-i:,82.746209
d-a:,n-u,66.421356
d-a:,n-u:,71.503531
d-a:,n-e,71.28596
d-a:,n-e:,74.898542
d-a:,n-o,64.031365
d-a:,n-o:,66.826531
d-a:,p-a,59.116225
d-a:,p-a:,57.358475
d-a:,p-i,80.544599
d-a:,p-i:,83.385683
d-a:,p-u,70.144645
d-a:,p-u:,71.759669
d-a:,p-e,72.736302
d-a:,p-e:,76.394993
d-a:,p-o,66.738759
d-a:,p-o:,68.977318
d-a:,r-a,58.437957
d-a:,r-a:,54.114215
d-a:,r-i,81.179558
d-a:,r-i:,82.748573
d-a:,r-u,71.184389
d-a:,r-u:,70.807064
d-a:,r-e,71.48722
