phonon1,phonon2,distance
ch+u,my+u,79.036873
ch+u,my+e,79.036873
ch+u,my+o,79.036873
ch+u,ny+a,69.766819
ch+u,ny+i,69.769208
ch+u,ny+u,69.769208
ch+u,ny+e,69.766819
ch+u,ny+o,69.766819
ch+u,py+a,71.935929
ch+u,py+i,71.21747
ch+u,py+u,71.21747
ch+u,py+e,71.934403
ch+u,py+o,71.934403
ch+u,ry+a,71.596868
ch+u,ry+i,70.040518
ch+u,ry+u,70.040518
ch+u,ry+e,71.596868
ch+u,ry+o,71.596868
ch+u,sh+a,64.050994
ch+u,sh+i,62.999482
ch+u,sh+u,61.964579
ch+u,sh+e,62.955723
ch+u,sh+o,63.743097
ch+u,ts+a,63.515372
ch+u,ts+i,63.545732
ch+u,ts+u,63.515372
ch+u,ts+e,63.545732
ch+u,ts+o,65.170787
ch+u,sp,69.006939
ch+e,b+a,69.917709
ch+e,b+i,69.998585
ch+e,b+u,69.909937
ch+e,b+e,70.023693
ch+e,b+o,69.909374
ch+e,d+a,66.52365
ch+e,d+i,66.536448
ch+e,d+u,66.546252
ch+e,d+e,67.357325
ch+e,d+o,66.670865
ch+e,f+a,70.362533
ch+e,f+i,69.537776
ch+e,f+u,69.633245
ch+e,f+e,69.537776
ch+e,f+o,70.362533
ch+e,g+a,66.942412
ch+e,g+i,64.633626
ch+e,g+u,65.225566
ch+e,g+e,65.045466
ch+e,g+o,67.154503
ch+e,h+a,65.55218
ch+e,h+i,64.362404
ch+e,h+u,65.124155
ch+e,h+e,68.098299
ch+e,h+o,67.715906
ch+e,j+a,61.020054
ch+e,j+i,59.898351
ch+e,j+u,60.714313
ch+e,j+e,60.566173
ch+e,j+o,61.038686
ch+e,k+a,65.72743
ch+e,k+i,61.768986
ch+e,k+u,65.726805
ch+e,k+e,63.692112
ch+e,k+o,67.341568
ch+e,m+a,75.928242
ch+e,m+i,74.845865
ch+e,m+u,72.326075
ch+e,m+e,74.845865
ch+e,m+o,72.377189
ch+e,n+a,65.610653
ch+e,n+i,64.440304
ch+e,n+u,65.610313
ch+e,n+e,65.610492
ch+e,n+o,71.990624
ch+e,p+a,69.197183
ch+e,p+i,67.291321
ch+e,p+u,68.548222
ch+e,p+e,68.96801
ch+e,p+o,69.199653
ch+e,r+a,66.749744
ch+e,r+i,66.960952
ch+e,r+u,66.749744
ch+e,r+e,66.961908
ch+e,r+o,66.749744
ch+e,s+a,62.969581
ch+e,s+i,62.254585
ch+e,s+u,62.113572
ch+e,s+e,62.143122
ch+e,s+o,62.690106
ch+e,t+a,65.383133
ch+e,t+i,63.442574
ch+e,t+u,65.36821
ch+e,t+e,63.956409
ch+e,t+o,64.913153
ch+e,w+a,77.710023
ch+e,w+i,77.710023
ch+e,w+u,77.710023
ch+e,w+e,77.710023
ch+e,w+o,77.710023
ch+e,y+a,65.600585
ch+e,y+i,66.047405
ch+e,y+u,66.047405
ch+e,y+e,66.047142
ch+e,y+o,66.047142
ch+e,z+a,62.563867
ch+e,z+i,61.533134
ch+e,z+u,61.533134
ch+e,z+e,61.756397
ch+e,z+o,62.248201
ch+e,by+a,74.647624
ch+e,by+i,74.398457
ch+e,by+u,74.398457
ch+e,by+e,74.398457
ch+e,by+o,74.398457
ch+e,ch+a,60.088276
ch+e,ch+i,57.373174
ch+e,ch+u,59.480019
ch+e,ch+e,56.829719
ch+e,ch+o,60.373527
ch+e,dy+a,74.348768
ch+e,dy+i,74.348768
ch+e,dy+u,74.348768
ch+e,dy+e,74.348768
ch+e,dy+o,74.348768
ch+e,gy+a,64.758663
ch+e,gy+i,64.709613
ch+e,gy+u,64.709613
ch+e,gy+e,64.794315
ch+e,gy+o,64.794315
ch+e,hy+a,65.967427
ch+e,hy+i,65.661742
ch+e,hy+u,65.661742
ch+e,hy+e,65.664757
ch+e,hy+o,65.664757
ch+e,ky+a,62.807413
ch+e,ky+i,62.672474
ch+e,ky+u,62.672474
ch+e,ky+e,63.262377
ch+e,ky+o,63.262377
ch+e,my+a,77.214472
ch+e,my+i,77.214472
ch+e,my+u,77.214472
ch+e,my+e,77.214472
ch+e,my+o,77.214472
ch+e,ny+a,67.511837
ch+e,ny+i,67.511837
ch+e,ny+u,67.511837
ch+e,ny+e,67.511837
ch+e,ny+o,67.511837
ch+e,py+a,71.427395
ch+e,py+i,71.137783
ch+e,py+u,71.137783
ch+e,py+e,71.427395
ch+e,py+o,71.427395
ch+e,ry+a,71.18535
ch+e,ry+i,69.663649
ch+e,ry+u,69.663649
ch+e,ry+e,71.18535
ch+e,ry+o,71.18535
ch+e,sh+a,61.819366
ch+e,sh+i,60.832634
ch+e,sh+u,62.500351
ch+e,sh+e,60.935267
ch+e,sh+o,62.985171
ch+e,ts+a,60.153137
ch+e,ts+i,60.513521
ch+e,ts+u,60.153137
ch+e,ts+e,60.513521
ch+e,ts+o,61.006601
ch+e,sp,66.353992
ch+o,b+a,72.030738
ch+o,b+i,72.139191
ch+o,b+u,71.966542
ch+o,b+e,72.125699
ch+o,b+o,72.052017
ch+o,d+a,69.744234
ch+o,d+i,70.903062
ch+o,d+u,68.461529
ch+o,d+e,72.075227
ch+o,d+o,68.501016
ch+o,f+a,73.560428
ch+o,f+i,72.638822
ch+o,f+u,73.40426
ch+o,f+e,72.638822
ch+o,f+o,73.560428
ch+o,g+a,69.260349
ch+o,g+i,69.313086
ch+o,g+u,69.435795
ch+o,g+e,69.241178
ch+o,g+o,70.568944
ch+o,h+a,68.876332
ch+o,h+i,71.443993
ch+o,h+u,68.873741
ch+o,h+e,72.568583
ch+o,h+o,71.58756
ch+o,j+a,66.155002
ch+o,j+i,69.987307
ch+o,j+u,68.605479
ch+o,j+e,69.212912
ch+o,j+o,63.419003
ch+o,k+a,69.968624
ch+o,k+i,68.936616
ch+o,k+u,69.886372
ch+o,k+e,69.600112
ch+o,k+o,71.899491
ch+o,m+a,75.998357
ch+o,m+i,76.710643
ch+o,m+u,75.815993
ch+o,m+e,76.709624
ch+o,m+o,73.524725
ch+o,n+a,69.302853
ch+o,n+i,69.0505
ch+o,n+u,69.308328
ch+o,n+e,69.375495
ch+o,n+o,72.987483
ch+o,p+a,73.448154
ch+o,p+i,75.409072
ch+o,p+u,70.106076
ch+o,p+e,72.60726
ch+o,p+o,73.960221
ch+o,r+a,69.286648
ch+o,r+i,70.440667
ch+o,r+u,69.302761
ch+o,r+e,70.435651
ch+o,r+o,69.186236
ch+o,s+a,69.606852
ch+o,s+i,70.272126
ch+o,s+u,69.630897
ch+o,s+e,70.335268
ch+o,s+o,68.95551
ch+o,t+a,68.670979
ch+o,t+i,70.835247
ch+o,t+u,67.815597
ch+o,t+e,70.358194
ch+o,t+o,67.527137
ch+o,w+a,77.195276
ch+o,w+i,77.196415
ch+o,w+u,77.195276
ch+o,w+e,77.196415
ch+o,w+o,77.195276
ch+o,y+a,69.581029
ch+o,y+i,69.911061
ch+o,y+u,69.911061
ch+o,y+e,69.730413
ch+o,y+o,69.730413
ch+o,z+a,66.980259
ch+o,z+i,70.382332
ch+o,z+u,70.382332
ch+o,z+e,69.620936
ch+o,z+o,66.229331
ch+o,by+a,78.798704
ch+o,by+i,77.971645
ch+o,by+u,77.971645
ch+o,by+e,77.706605
ch+o,by+o,77.706605
ch+o,ch+a,65.053466
ch+o,ch+i,67.958927
ch+o,ch+u,67.745078
ch+o,ch+e,68.000131
ch+o,ch+o,59.624368
ch+o,dy+a,80.10861
ch+o,dy+i,80.10861
ch+o,dy+u,80.10861
ch+o,dy+e,80.10861
ch+o,dy+o,80.10861
ch+o,gy+a,68.887655
ch+o,gy+i,69.397438
ch+o,gy+u,69.397438
ch+o,gy+e,68.457514
ch+o,gy+o,68.457514
ch+o,hy+a,69.895185
ch+o,hy+i,70.697504
ch+o,hy+u,70.697504
ch+o,hy+e,68.305502
ch+o,hy+o,68.305502
ch+o,ky+a,66.239155
ch+o,ky+i,68.149989
ch+o,ky+u,68.149989
ch+o,ky+e,64.931302
ch+o,ky+o,64.931302
ch+o,my+a,80.110005
ch+o,my+i,80.111494
ch+o,my+u,80.111494
ch+o,my+e,80.102398
ch+o,my+o,80.102398
ch+o,ny+a,72.687094
ch+o,ny+i,72.728197
ch+o,ny+u,72.728197
ch+o,ny+e,72.687094
ch+o,ny+o,72.687094
ch+o,py+a,73.833763
ch+o,py+i,73.961005
ch+o,py+u,73.961005
ch+o,py+e,73.389971
ch+o,py+o,73.389971
ch+o,ry+a,72.502821
ch+o,ry+i,72.253728
ch+o,ry+u,72.253728
ch+o,ry+e,72.502821
ch+o,ry+o,72.502821
ch+o,sh+a,66.383966
ch+o,sh+i,69.390406
ch+o,sh+u,69.747752
ch+o,sh+e,69.151021
ch+o,sh+o,64.883953
ch+o,ts+a,68.300371
ch+o,ts+i,69.487083
ch+o,ts+u,68.300371
ch+o,ts+e,69.487083
ch+o,ts+o,66.348445
ch+o,sp,70.498857
dy+a,b+a,73.214331
dy+a,b+i,72.055208
dy+a,b+u,73.113868
dy+a,b+e,72.707994
dy+a,b+o,73.20155
dy+a,d+a,72.41994
dy+a,d+i,70.44267
dy+a,d+u,72.058415
dy+a,d+e,72.466485
dy+a,d+o,73.294394
dy+a,f+a,80.745291
dy+a,f+i,76.274213
dy+a,f+u,79.602225
dy+a,f+e,76.274213
dy+a,f+o,80.745291
dy+a,g+a,72.401081
dy+a,g+i,71.785092
dy+a,g+u,73.808047
dy+a,g+e,69.915379
dy+a,g+o,74.380122
dy+a,h+a,75.819592
dy+a,h+i,74.290779
dy+a,h+u,75.774367
dy+a,h+e,76.612604
dy+a,h+o,80.464599
dy+a,j+a,72.512161
dy+a,j+i,72.509514
dy+a,j+u,71.470118
dy+a,j+e,71.12945
dy+a,j+o,72.159305
dy+a,k+a,74.125805
dy+a,k+i,75.103407
dy+a,k+u,74.115132
dy+a,k+e,75.236192
dy+a,k+o,76.992735
dy+a,m+a,76.803193
dy+a,m+i,74.647843
dy+a,m+u,75.295449
dy+a,m+e,74.706118
dy+a,m+o,75.23347
dy+a,n+a,74.566945
dy+a,n+i,72.91151
dy+a,n+u,73.294902
dy+a,n+e,73.955706
dy+a,n+o,74.17929
dy+a,p+a,82.319164
dy+a,p+i,80.690613
dy+a,p+u,81.42815
dy+a,p+e,77.763146
dy+a,p+o,82.587461
dy+a,r+a,73.29386
dy+a,r+i,70.329926
dy+a,r+u,72.27549
dy+a,r+e,71.941267
dy+a,r+o,73.312205
dy+a,s+a,76.345765
dy+a,s+i,77.126512
dy+a,s+u,77.132644
dy+a,s+e,76.339688
dy+a,s+o,77.131239
dy+a,t+a,78.094151
dy+a,t+i,76.976838
dy+a,t+u,78.062991
dy+a,t+e,77.273624
dy+a,t+o,77.469978
dy+a,w+a,82.8564
dy+a,w+i,82.425067
dy+a,w+u,82.8564
dy+a,w+e,82.425067
dy+a,w+o,82.8564
dy+a,y+a,73.590244
dy+a,y+i,73.071758
dy+a,y+u,73.071758
dy+a,y+e,72.984407
dy+a,y+o,72.984407
dy+a,z+a,75.293012
dy+a,z+i,75.235238
dy+a,z+u,75.235238
dy+a,z+e,74.757155
dy+a,z+o,75.224199
dy+a,by+a,73.429611
dy+a,by+i,70.695953
dy+a,by+u,70.695953
dy+a,by+e,70.688916
dy+a,by+o,70.688916
dy+a,ch+a,78.102704
dy+a,ch+i,77.135665
dy+a,ch+u,76.653986
dy+a,ch+e,77.670342
dy+a,ch+o,77.23242
dy+a,dy+a,58.574036
dy+a,dy+i,58.574036
dy+a,dy+u,58.574036
dy+a,dy+e,58.574036
dy+a,dy+o,58.574036
dy+a,gy+a,71.120931
dy+a,gy+i,72.091142
dy+a,gy+u,72.091142
dy+a,gy+e,70.032169
dy+a,gy+o,70.032169
dy+a,hy+a,75.457444
dy+a,hy+i,75.2784
dy+a,hy+u,75.2784
dy+a,hy+e,75.434606
dy+a,hy+o,75.434606
dy+a,ky+a,75.087396
dy+a,ky+i,74.579824
dy+a,ky+u,74.579824
dy+a,ky+e,75.296689
dy+a,ky+o,75.296689
dy+a,my+a,80.640583
dy+a,my+i,80.56264
dy+a,my+u,80.56264
dy+a,my+e,80.563929
dy+a,my+o,80.563929
dy+a,ny+a,73.682915
dy+a,ny+i,74.342837
dy+a,ny+u,74.342837
dy+a,ny+e,73.682915
dy+a,ny+o,73.682915
dy+a,py+a,79.941594
dy+a,py+i,79.576667
dy+a,py+u,79.576667
dy+a,py+e,79.904652
dy+a,py+o,79.904652
dy+a,ry+a,71.39845
dy+a,ry+i,70.302937
dy+a,ry+u,70.302937
dy+a,ry+e,71.39845
dy+a,ry+o,71.39845
dy+a,sh+a,73.143497
dy+a,sh+i,73.14077
dy+a,sh+u,75.183357
dy+a,sh+e,73.146569
dy+a,sh+o,75.221315
dy+a,ts+a,77.887396
dy+a,ts+i,77.767062
dy+a,ts+u,77.887396
dy+a,ts+e,77.767062
dy+a,ts+o,77.928859
dy+a,sp,74.346295
dy+i,b+a,73.214331
dy+i,b+i,72.055208
dy+i,b+u,73.113868
dy+i,b+e,72.707994
dy+i,b+o,73.20155
dy+i,d+a,72.41994
dy+i,d+i,70.44267
dy+i,d+u,72.058415
dy+i,d+e,72.466485
dy+i,d+o,73.294394
dy+i,f+a,80.745291
dy+i,f+i,76.274213
dy+i,f+u,79.602225
dy+i,f+e,76.274213
dy+i,f+o,80.745291
dy+i,g+a,72.401081
dy+i,g+i,71.785092
dy+i,g+u,73.808047
dy+i,g+e,69.915379
dy+i,g+o,74.380122
dy+i,h+a,75.819592
dy+i,h+i,74.290779
dy+i,h+u,75.774367
dy+i,h+e,76.612604
dy+i,h+o,80.464599
dy+i,j+a,72.512161
dy+i,j+i,72.509514
dy+i,j+u,71.470118
dy+i,j+e,71.12945
dy+i,j+o,72.159305
dy+i,k+a,74.125805
dy+i,k+i,75.103407
dy+i,k+u,74.115132
dy+i,k+e,75.236192
dy+i,k+o,76.992735
dy+i,m+a,76.803193
dy+i,m+i,74.647843
dy+i,m+u,75.295449
dy+i,m+e,74.706118
dy+i,m+o,75.23347
dy+i,n+a,74.566945
dy+i,n+i,72.91151
dy+i,n+u,73.294902
dy+i,n+e,73.955706
dy+i,n+o,74.17929
dy+i,p+a,82.319164
dy+i,p+i,80.690613
dy+i,p+u,81.42815
dy+i,p+e,77.763146
dy+i,p+o,82.587461
dy+i,r+a,73.29386
dy+i,r+i,70.329926
dy+i,r+u,72.27549
dy+i,r+e,71.941267
dy+i,r+o,73.312205
dy+i,s+a,76.345765
dy+i,s+i,77.126512
dy+i,s+u,77.132644
dy+i,s+e,76.339688
dy+i,s+o,77.131239
dy+i,t+a,78.094151
dy+i,t+i,76.976838
dy+i,t+u,78.062991
dy+i,t+e,77.273624
dy+i,t+o,77.469978
dy+i,w+a,82.8564
dy+i,w+i,82.425067
dy+i,w+u,82.8564
dy+i,w+e,82.425067
dy+i,w+o,82.8564
dy+i,y+a,73.590244
dy+i,y+i,73.071758
dy+i,y+u,73.071758
dy+i,y+e,72.984407
dy+i,y+o,72.984407
dy+i,z+a,75.293012
dy+i,z+i,75.235238
dy+i,z+u,75.235238
dy+i,z+e,74.757155
dy+i,z+o,75.224199
dy+i,by+a,73.429611
dy+i,by+i,70.695953
dy+i,by+u,70.695953
dy+i,by+e,70.688916
dy+i,by+o,70.688916
dy+i,ch+a,78.102704
dy+i,ch+i,77.135665
dy+i,ch+u,76.653986
dy+i,ch+e,77.670342
dy+i,ch+o,77.23242
dy+i,dy+a,58.574036
dy+i,dy+i,58.574036
dy+i,dy+u,58.574036
dy+i,dy+e,58.574036
dy+i,dy+o,58.574036
dy+i,gy+a,71.120931
dy+i,gy+i,72.091142
dy+i,gy+u,72.091142
dy+i,gy+e,70.032169
dy+i,gy+o,70.032169
dy+i,hy+a,75.457444
dy+i,hy+i,75.2784
dy+i,hy+u,75.2784
dy+i,hy+e,75.434606
dy+i,hy+o,75.434606
dy+i,ky+a,75.087396
dy+i,ky+i,74.579824
dy+i,ky+u,74.579824
dy+i,ky+e,75.296689
dy+i,ky+o,75.296689
dy+i,my+a,80.640583
dy+i,my+i,80.56264
dy+i,my+u,80.56264
dy+i,my+e,80.563929
dy+i,my+o,80.563929
dy+i,ny+a,73.682915
dy+i,ny+i,74.342837
dy+i,ny+u,74.342837
dy+i,ny+e,73.682915
dy+i,ny+o,73.682915
dy+i,py+a,79.941594
dy+i,py+i,79.576667
dy+i,py+u,79.576667
dy+i,py+e,79.904652
dy+i,py+o,79.904652
dy+i,ry+a,71.39845
dy+i,ry+i,70.302937
dy+i,ry+u,70.302937
dy+i,ry+e,71.39845
dy+i,ry+o,71.39845
dy+i,sh+a,73.143497
dy+i,sh+i,73.14077
dy+i,sh+u,75.183357
dy+i,sh+e,73.146569
dy+i,sh+o,75.221315
dy+i,ts+a,77.887396
dy+i,ts+i,77.767062
dy+i,ts+u,77.887396
dy+i,ts+e,77.767062
dy+i,ts+o,77.928859
dy+i,sp,74.346295
dy+u,b+a,73.214331
dy+u,b+i,72.055208
dy+u,b+u,73.113868
dy+u,b+e,72.707994
dy+u,b+o,73.20155
dy+u,d+a,72.41994
dy+u,d+i,70.44267
dy+u,d+u,72.058415
dy+u,d+e,72.466485
dy+u,d+o,73.294394
dy+u,f+a,80.745291
dy+u,f+i,76.274213
dy+u,f+u,79.602225
dy+u,f+e,76.274213
dy+u,f+o,80.745291
dy+u,g+a,72.401081
dy+u,g+i,71.785092
dy+u,g+u,73.808047
dy+u,g+e,69.915379
dy+u,g+o,74.380122
dy+u,h+a,75.819592
dy+u,h+i,74.290779
dy+u,h+u,75.774367
dy+u,h+e,76.612604
dy+u,h+o,80.464599
dy+u,j+a,72.512161
dy+u,j+i,72.509514
dy+u,j+u,71.470118
dy+u,j+e,71.12945
dy+u,j+o,72.159305
dy+u,k+a,74.125805
dy+u,k+i,75.103407
dy+u,k+u,74.115132
dy+u,k+e,75.236192
dy+u,k+o,76.992735
dy+u,m+a,76.803193
dy+u,m+i,74.647843
dy+u,m+u,75.295449
dy+u,m+e,74.706118
dy+u,m+o,75.23347
dy+u,n+a,74.566945
dy+u,n+i,72.91151
dy+u,n+u,73.294902
dy+u,n+e,73.955706
dy+u,n+o,74.17929
dy+u,p+a,82.319164
dy+u,p+i,80.690613
dy+u,p+u,81.42815
dy+u,p+e,77.763146
dy+u,p+o,82.587461
dy+u,r+a,73.29386
dy+u,r+i,70.329926
dy+u,r+u,72.27549
dy+u,r+e,71.941267
dy+u,r+o,73.312205
dy+u,s+a,76.345765
dy+u,s+i,77.126512
dy+u,s+u,77.132644
dy+u,s+e,76.339688
dy+u,s+o,77.131239
dy+u,t+a,78.094151
dy+u,t+i,76.976838
dy+u,t+u,78.062991
dy+u,t+e,77.273624
dy+u,t+o,77.469978
dy+u,w+a,82.8564
dy+u,w+i,82.425067
dy+u,w+u,82.8564
dy+u,w+e,82.425067
dy+u,w+o,82.8564
dy+u,y+a,73.590244
dy+u,y+i,73.071758
dy+u,y+u,73.071758
dy+u,y+e,72.984407
dy+u,y+o,72.984407
dy+u,z+a,75.293012
dy+u,z+i,75.235238
dy+u,z+u,75.235238
dy+u,z+e,74.757155
dy+u,z+o,75.224199
dy+u,by+a,73.429611
dy+u,by+i,70.695953
dy+u,by+u,70.695953
dy+u,by+e,70.688916
dy+u,by+o,70.688916
dy+u,ch+a,78.102704
dy+u,ch+i,77.135665
dy+u,ch+u,76.653986
dy+u,ch+e,77.670342
dy+u,ch+o,77.23242
dy+u,dy+a,58.574036
dy+u,dy+i,58.574036
dy+u,dy+u,58.574036
dy+u,dy+e,58.574036
dy+u,dy+o,58.574036
dy+u,gy+a,71.120931
dy+u,gy+i,72.091142
dy+u,gy+u,72.091142
dy+u,gy+e,70.032169
dy+u,gy+o,70.032169
dy+u,hy+a,75.457444
dy+u,hy+i,75.2784
dy+u,hy+u,75.2784
dy+u,hy+e,75.434606
dy+u,hy+o,75.434606
dy+u,ky+a,75.087396
dy+u,ky+i,74.579824
dy+u,ky+u,74.579824
dy+u,ky+e,75.296689
dy+u,ky+o,75.296689
dy+u,my+a,80.640583
dy+u,my+i,80.56264
dy+u,my+u,80.56264
dy+u,my+e,80.563929
dy+u,my+o,80.563929
dy+u,ny+a,73.682915
dy+u,ny+i,74.342837
dy+u,ny+u,74.342837
dy+u,ny+e,73.682915
dy+u,ny+o,73.682915
dy+u,py+a,79.941594
dy+u,py+i,79.576667
dy+u,py+u,79.576667
dy+u,py+e,79.904652
dy+u,py+o,79.904652
dy+u,ry+a,71.39845
dy+u,ry+i,70.302937
dy+u,ry+u,70.302937
dy+u,ry+e,71.39845
dy+u,ry+o,71.39845
dy+u,sh+a,73.143497
dy+u,sh+i,73.14077
dy+u,sh+u,75.183357
dy+u,sh+e,73.146569
dy+u,sh+o,75.221315
dy+u,ts+a,77.887396
dy+u,ts+i,77.767062
dy+u,ts+u,77.887396
dy+u,ts+e,77.767062
dy+u,ts+o,77.928859
dy+u,sp,74.346295
dy+e,b+a,73.214331
dy+e,b+i,72.055208
dy+e,b+u,73.113868
dy+e,b+e,72.707994
dy+e,b+o,73.20155
dy+e,d+a,72.41994
dy+e,d+i,70.44267
dy+e,d+u,72.058415
dy+e,d+e,72.466485
dy+e,d+o,73.294394
dy+e,f+a,80.745291
dy+e,f+i,76.274213
dy+e,f+u,79.602225
dy+e,f+e,76.274213
dy+e,f+o,80.745291
dy+e,g+a,72.401081
dy+e,g+i,71.785092
dy+e,g+u,73.808047
dy+e,g+e,69.915379
dy+e,g+o,74.380122
dy+e,h+a,75.819592
dy+e,h+i,74.290779
dy+e,h+u,75.774367
dy+e,h+e,76.612604
dy+e,h+o,80.464599
dy+e,j+a,72.512161
dy+e,j+i,72.509514
dy+e,j+u,71.470118
dy+e,j+e,71.12945
dy+e,j+o,72.159305
dy+e,k+a,74.125805
dy+e,k+i,75.103407
dy+e,k+u,74.115132
dy+e,k+e,75.236192
dy+e,k+o,76.992735
dy+e,m+a,76.803193
dy+e,m+i,74.647843
dy+e,m+u,75.295449
dy+e,m+e,74.706118
dy+e,m+o,75.23347
dy+e,n+a,74.566945
dy+e,n+i,72.91151
dy+e,n+u,73.294902
dy+e,n+e,73.955706
dy+e,n+o,74.17929
dy+e,p+a,82.319164
dy+e,p+i,80.690613
dy+e,p+u,81.42815
dy+e,p+e,77.763146
dy+e,p+o,82.587461
dy+e,r+a,73.29386
dy+e,r+i,70.329926
dy+e,r+u,72.27549
dy+e,r+e,71.941267
dy+e,r+o,73.312205
dy+e,s+a,76.345765
dy+e,s+i,77.126512
dy+e,s+u,77.132644
dy+e,s+e,76.339688
dy+e,s+o,77.131239
dy+e,t+a,78.094151
dy+e,t+i,76.976838
dy+e,t+u,78.062991
dy+e,t+e,77.273624
dy+e,t+o,77.469978
dy+e,w+a,82.8564
dy+e,w+i,82.425067
dy+e,w+u,82.8564
dy+e,w+e,82.425067
dy+e,w+o,82.8564
dy+e,y+a,73.590244
dy+e,y+i,73.071758
dy+e,y+u,73.071758
dy+e,y+e,72.984407
dy+e,y+o,72.984407
dy+e,z+a,75.293012
dy+e,z+i,75.235238
dy+e,z+u,75.235238
dy+e,z+e,74.757155
dy+e,z+o,75.224199
dy+e,by+a,73.429611
dy+e,by+i,70.695953
dy+e,by+u,70.695953
dy+e,by+e,70.688916
dy+e,by+o,70.688916
dy+e,ch+a,78.102704
dy+e,ch+i,77.135665
dy+e,ch+u,76.653986
dy+e,ch+e,77.670342
dy+e,ch+o,77.23242
dy+e,dy+a,58.574036
dy+e,dy+i,58.574036
dy+e,dy+u,58.574036
dy+e,dy+e,58.574036
dy+e,dy+o,58.574036
dy+e,gy+a,71.120931
dy+e,gy+i,72.091142
dy+e,gy+u,72.091142
dy+e,gy+e,70.032169
dy+e,gy+o,70.032169
dy+e,hy+a,75.457444
dy+e,hy+i,75.2784
dy+e,hy+u,75.2784
dy+e,hy+e,75.434606
dy+e,hy+o,75.434606
dy+e,ky+a,75.087396
dy+e,ky+i,74.579824
dy+e,ky+u,74.579824
dy+e,ky+e,75.296689
dy+e,ky+o,75.296689
dy+e,my+a,80.640583
dy+e,my+i,80.56264
dy+e,my+u,80.56264
dy+e,my+e,80.563929
dy+e,my+o,80.563929
dy+e,ny+a,73.682915
dy+e,ny+i,74.342837
dy+e,ny+u,74.342837
dy+e,ny+e,73.682915
dy+e,ny+o,73.682915
dy+e,py+a,79.941594
dy+e,py+i,79.576667
dy+e,py+u,79.576667
dy+e,py+e,79.904652
dy+e,py+o,79.904652
dy+e,ry+a,71.39845
dy+e,ry+i,70.302937
dy+e,ry+u,70.302937
dy+e,ry+e,71.39845
dy+e,ry+o,71.39845
dy+e,sh+a,73.143497
dy+e,sh+i,73.14077
dy+e,sh+u,75.183357
dy+e,sh+e,73.146569
dy+e,sh+o,75.221315
dy+e,ts+a,77.887396
dy+e,ts+i,77.767062
dy+e,ts+u,77.887396
dy+e,ts+e,77.767062
dy+e,ts+o,77.928859
dy+e,sp,74.346295
dy+o,b+a,73.214331
dy+o,b+i,72.055208
dy+o,b+u,73.113868
dy+o,b+e,72.707994
dy+o,b+o,73.20155
dy+o,d+a,72.41994
dy+o,d+i,70.44267
dy+o,d+u,72.058415
dy+o,d+e,72.466485
dy+o,d+o,73.294394
dy+o,f+a,80.745291
dy+o,f+i,76.274213
dy+o,f+u,79.602225
dy+o,f+e,76.274213
dy+o,f+o,80.745291
dy+o,g+a,72.401081
dy+o,g+i,71.785092
dy+o,g+u,73.808047
dy+o,g+e,69.915379
dy+o,g+o,74.380122
dy+o,h+a,75.819592
dy+o,h+i,74.290779
dy+o,h+u,75.774367
dy+o,h+e,76.612604
dy+o,h+o,80.464599
dy+o,j+a,72.512161
dy+o,j+i,72.509514
dy+o,j+u,71.470118
dy+o,j+e,71.12945
dy+o,j+o,72.159305
dy+o,k+a,74.125805
dy+o,k+i,75.103407
dy+o,k+u,74.115132
dy+o,k+e,75.236192
dy+o,k+o,76.992735
dy+o,m+a,76.803193
dy+o,m+i,74.647843
dy+o,m+u,75.295449
dy+o,m+e,74.706118
dy+o,m+o,75.23347
dy+o,n+a,74.566945
dy+o,n+i,72.91151
dy+o,n+u,73.294902
dy+o,n+e,73.955706
dy+o,n+o,74.17929
dy+o,p+a,82.319164
dy+o,p+i,80.690613
dy+o,p+u,81.42815
dy+o,p+e,77.763146
dy+o,p+o,82.587461
dy+o,r+a,73.29386
dy+o,r+i,70.329926
dy+o,r+u,72.27549
dy+o,r+e,71.941267
dy+o,r+o,73.312205
dy+o,s+a,76.345765
dy+o,s+i,77.126512
dy+o,s+u,77.132644
dy+o,s+e,76.339688
dy+o,s+o,77.131239
dy+o,t+a,78.094151
dy+o,t+i,76.976838
dy+o,t+u,78.062991
dy+o,t+e,77.273624
dy+o,t+o,77.469978
dy+o,w+a,82.8564
dy+o,w+i,82.425067
dy+o,w+u,82.8564
dy+o,w+e,82.425067
dy+o,w+o,82.8564
dy+o,y+a,73.590244
dy+o,y+i,73.071758
dy+o,y+u,73.071758
dy+o,y+e,72.984407
dy+o,y+o,72.984407
dy+o,z+a,75.293012
dy+o,z+i,75.235238
dy+o,z+u,75.235238
dy+o,z+e,74.757155
dy+o,z+o,75.224199
dy+o,by+a,73.429611
dy+o,by+i,70.695953
dy+o,by+u,70.695953
dy+o,by+e,70.688916
dy+o,by+o,70.688916
dy+o,ch+a,78.102704
dy+o,ch+i,77.135665
dy+o,ch+u,76.653986
dy+o,ch+e,77.670342
dy+o,ch+o,77.23242
dy+o,dy+a,58.574036
dy+o,dy+i,58.574036
dy+o,dy+u,58.574036
dy+o,dy+e,58.574036
dy+o,dy+o,58.574036
dy+o,gy+a,71.120931
dy+o,gy+i,72.091142
dy+o,gy+u,72.091142
dy+o,gy+e,70.032169
dy+o,gy+o,70.032169
dy+o,hy+a,75.457444
dy+o,hy+i,75.2784
